date,portfolio_value,cash,positions
20190912,1000000,1000000,{}
20190913,1000000,1000000,{}
20190916,1000000,1000000,{}
20190917,1000000,1000000,{}
20190918,1000000,1000000,{}
20190919,1000000,1000000,{}
20190920,1000000,1000000,{}
20190923,1000000,1000000,{}
20190924,1000000,1000000,{}
20190925,1000000,1000000,{}
20190926,1000000,1000000,{}
20190927,1000000,1000000,{}
20190930,1000000,1000000,{}
20191001,1000000,1000000,{}
20191002,1000000,1000000,{}
20191003,1000000,1000000,{}
20191004,1000000,1000000,{}
20191007,1000000,1000000,{}
20191008,1000000,1000000,{}
20191009,1000000,1000000,{}
20191010,1000000,1000000,{}
20191011,1000000,1000000,{}
20191014,1000000,1000000,{}
20191015,1000000,1000000,{}
20191016,1000000,1000000,{}
20191017,1000000,1000000,{}
20191018,1000000,1000000,{}
20191021,1000000,1000000,{}
20191022,1000000,1000000,{}
20191023,1000000,1000000,{}
20191024,1000000,1000000,{}
20191025,1000000,1000000,{}
20191028,1000000,1000000,{}
20191029,1000000,1000000,{}
20191030,1000000,1000000,{}
20191031,1000000,1000000,{}
20191101,1000000,1000000,{}
20191104,1000000,1000000,{}
20191105,1000000,1000000,{}
20191106,1000000,1000000,{}
20191107,1000000,1000000,{}
20191108,1000000,1000000,{}
20191111,1000000,1000000,{}
20191112,1000000,1000000,{}
20191113,1000000,1000000,{}
20191114,1000000,1000000,{}
20191115,1000000,1000000,{}
20191118,1000000,1000000,{}
20191119,1000000,1000000,{}
20191120,1000000,1000000,{}
20191121,1000000,1000000,{}
20191122,1000000,1000000,{}
20191125,1000000,1000000,{}
20191126,1000000,1000000,{}
20191127,1000000,1000000,{}
20191129,1000000,1000000,{}
20191202,1000000,1000000,{}
20191203,1000000,1000000,{}
20191204,1000000,1000000,{}
20191205,1000000,1000000,{}
20191206,1000000,1000000,{}
20191209,1000000,1000000,{}
20191210,1000000,1000000,{}
20191211,1000000,1000000,{}
20191212,1000000,1000000,{}
20191213,1000000,1000000,{}
20191216,1000000,1000000,{}
20191217,1000000,1000000,{}
20191218,1000000,1000000,{}
20191219,1000000,1000000,{}
20191220,1000000,1000000,{}
20191223,1000000,1000000,{}
20191224,1000000,1000000,{}
20191226,1000000,1000000,{}
20191227,1000000,1000000,{}
20191230,1000000,1000000,{}
20191231,1000000,1000000,{}
20200102,1000000,1000000,{}
20200103,1000000,1000000,{}
20200106,1000000,1000000,{}
20200107,1000000,1000000,{}
20200108,1000000,1000000,{}
20200109,1000000,1000000,{}
20200110,1000000,1000000,{}
20200113,1000000,1000000,{}
20200114,1000000,1000000,{}
20200115,1000000,1000000,{}
20200116,1000000,1000000,{}
20200117,1000000,1000000,{}
20200121,1000000,1000000,{}
20200122,1000000,1000000,{}
20200123,1000000,1000000,{}
20200124,1000000,1000000,{}
20200127,1000000,1000000,{}
20200128,1000000,1000000,{}
20200129,1000000,1000000,{}
20200130,1000000,1000000,{}
20200131,1000000,1000000,{}
20200203,1000000,1000000,{}
20200204,1000000,1000000,{}
20200205,1000000,1000000,{}
20200206,1000000,1000000,{}
20200207,1000000,1000000,{}
20200210,1000000,1000000,{}
20200211,1000000,1000000,{}
20200212,1000000,1000000,{}
20200213,1000000,1000000,{}
20200214,1000000,1000000,{}
20200218,1000000,1000000,{}
20200219,1000000,1000000,{}
20200220,1000000,1000000,{}
20200221,1000000,1000000,{}
20200224,1000000,1000000,{}
20200225,1000000,1000000,{}
20200226,1000000,1000000,{}
20200227,1000000,1000000,{}
20200228,1000000,1000000,{}
20200302,1000000,1000000,{}
20200303,1000000,1000000,{}
20200304,1000000,1000000,{}
20200305,1000000,1000000,{}
20200306,1000000,1000000,{}
20200309,1000000,1000000,{}
20200310,1000000,1000000,{}
20200311,1000000,1000000,{}
20200312,1000000,1000000,{}
20200313,1000000,1000000,{}
20200316,1000000,1000000,{}
20200317,1000000,1000000,{}
