date,portfolio_value,cash,positions
20160114,1000000.0,500365.88995481416,"{'LBC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 79.4285706111363}, 'WEI': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'DTW': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'OAC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 122.4719158312752}, 'OSW': {'quantity': 0, 'avg_cost': 80.13889074693498, 'current_price': 127.55102482148344}, 'KLR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'NPA': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'AMPY': {'quantity': 0, 'avg_cost': 82.29168514809146, 'current_price': 127.55102482148344}, 'PAE': {'quantity': 0, 'avg_cost': 107.14286094417373, 'current_price': 127.05882627933775}, 'PTI': {'quantity': 0, 'avg_cost': 103.2288888538126, 'current_price': 99.7405015938028}}"
20160115,1019827.2692421363,500365.88995481416,"{'LBC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 79.4285706111363}, 'WEI': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'DTW': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'OAC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 122.4719158312752}, 'OSW': {'quantity': 0, 'avg_cost': 80.13889074693498, 'current_price': 127.55102482148344}, 'KLR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'NPA': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'AMPY': {'quantity': 0, 'avg_cost': 82.29168514809146, 'current_price': 127.55102482148344}, 'PAE': {'quantity': 0, 'avg_cost': 107.14286094417373, 'current_price': 127.05882627933775}, 'PTI': {'quantity': 0, 'avg_cost': 103.2288888538126, 'current_price': 99.7405015938028}}"
20160119,1021745.1722136925,500365.88995481416,"{'LBC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 79.4285706111363}, 'WEI': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'DTW': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'OAC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 122.4719158312752}, 'OSW': {'quantity': 0, 'avg_cost': 80.13889074693498, 'current_price': 127.55102482148344}, 'KLR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'NPA': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'AMPY': {'quantity': 0, 'avg_cost': 82.29168514809146, 'current_price': 127.55102482148344}, 'PAE': {'quantity': 0, 'avg_cost': 107.14286094417373, 'current_price': 127.05882627933775}, 'PTI': {'quantity': 0, 'avg_cost': 103.2288888538126, 'current_price': 99.7405015938028}}"
20160120,987403.4934228833,500365.88995481416,"{'LBC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 79.4285706111363}, 'WEI': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'DTW': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'OAC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 122.4719158312752}, 'OSW': {'quantity': 0, 'avg_cost': 80.13889074693498, 'current_price': 127.55102482148344}, 'KLR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'NPA': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'AMPY': {'quantity': 0, 'avg_cost': 82.29168514809146, 'current_price': 127.55102482148344}, 'PAE': {'quantity': 0, 'avg_cost': 107.14286094417373, 'current_price': 127.05882627933775}, 'PTI': {'quantity': 0, 'avg_cost': 103.2288888538126, 'current_price': 99.7405015938028}}"
20160121,1018771.6084090672,500365.88995481416,"{'LBC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 79.4285706111363}, 'WEI': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'DTW': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'OAC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 122.4719158312752}, 'OSW': {'quantity': 0, 'avg_cost': 80.13889074693498, 'current_price': 127.55102482148344}, 'KLR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'NPA': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'AMPY': {'quantity': 0, 'avg_cost': 82.29168514809146, 'current_price': 127.55102482148344}, 'PAE': {'quantity': 0, 'avg_cost': 107.14286094417373, 'current_price': 127.05882627933775}, 'PTI': {'quantity': 0, 'avg_cost': 103.2288888538126, 'current_price': 99.7405015938028}}"
20160122,1037455.9733503493,577402.3034843105,"{'DTW': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'OAC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 122.4719158312752}, 'PAE': {'quantity': 0, 'avg_cost': 107.14286094417373, 'current_price': 127.05882627933775}, 'TT': {'quantity': 0, 'avg_cost': 79.4285706111363, 'current_price': 80.00000966993085}, 'BCDA': {'quantity': 0, 'avg_cost': 114.28571969203132, 'current_price': 100.0}, 'JAGX': {'quantity': 0, 'avg_cost': 111.913357400722, 'current_price': 76.24113909046363}, 'ARCH': {'quantity': 0, 'avg_cost': 127.55102482148344, 'current_price': 102.89854992364165}, 'SAF': {'quantity': 0, 'avg_cost': 99.81859359894408, 'current_price': 90.18170269567015}, 'MCX': {'quantity': 0, 'avg_cost': 100.70100706910887, 'current_price': 100.0}, 'EGLE': {'quantity': 0, 'avg_cost': 86.27450748176194, 'current_price': 76.24113909046363}}"
20160125,995438.5845975917,577402.3034843105,"{'DTW': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'OAC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 122.4719158312752}, 'PAE': {'quantity': 0, 'avg_cost': 107.14286094417373, 'current_price': 127.05882627933775}, 'TT': {'quantity': 0, 'avg_cost': 79.4285706111363, 'current_price': 80.00000966993085}, 'BCDA': {'quantity': 0, 'avg_cost': 114.28571969203132, 'current_price': 100.0}, 'JAGX': {'quantity': 0, 'avg_cost': 111.913357400722, 'current_price': 76.24113909046363}, 'ARCH': {'quantity': 0, 'avg_cost': 127.55102482148344, 'current_price': 102.89854992364165}, 'SAF': {'quantity': 0, 'avg_cost': 99.81859359894408, 'current_price': 90.18170269567015}, 'MCX': {'quantity': 0, 'avg_cost': 100.70100706910887, 'current_price': 100.0}, 'EGLE': {'quantity': 0, 'avg_cost': 86.27450748176194, 'current_price': 76.24113909046363}}"
20160126,991814.3443674508,577402.3034843105,"{'DTW': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'OAC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 122.4719158312752}, 'PAE': {'quantity': 0, 'avg_cost': 107.14286094417373, 'current_price': 127.05882627933775}, 'TT': {'quantity': 0, 'avg_cost': 79.4285706111363, 'current_price': 80.00000966993085}, 'BCDA': {'quantity': 0, 'avg_cost': 114.28571969203132, 'current_price': 100.0}, 'JAGX': {'quantity': 0, 'avg_cost': 111.913357400722, 'current_price': 76.24113909046363}, 'ARCH': {'quantity': 0, 'avg_cost': 127.55102482148344, 'current_price': 102.89854992364165}, 'SAF': {'quantity': 0, 'avg_cost': 99.81859359894408, 'current_price': 90.18170269567015}, 'MCX': {'quantity': 0, 'avg_cost': 100.70100706910887, 'current_price': 100.0}, 'EGLE': {'quantity': 0, 'avg_cost': 86.27450748176194, 'current_price': 76.24113909046363}}"
20160127,995287.5624169114,577402.3034843105,"{'DTW': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'OAC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 122.4719158312752}, 'PAE': {'quantity': 0, 'avg_cost': 107.14286094417373, 'current_price': 127.05882627933775}, 'TT': {'quantity': 0, 'avg_cost': 79.4285706111363, 'current_price': 80.00000966993085}, 'BCDA': {'quantity': 0, 'avg_cost': 114.28571969203132, 'current_price': 100.0}, 'JAGX': {'quantity': 0, 'avg_cost': 111.913357400722, 'current_price': 76.24113909046363}, 'ARCH': {'quantity': 0, 'avg_cost': 127.55102482148344, 'current_price': 102.89854992364165}, 'SAF': {'quantity': 0, 'avg_cost': 99.81859359894408, 'current_price': 90.18170269567015}, 'MCX': {'quantity': 0, 'avg_cost': 100.70100706910887, 'current_price': 100.0}, 'EGLE': {'quantity': 0, 'avg_cost': 86.27450748176194, 'current_price': 76.24113909046363}}"
20160128,994001.1383703998,577402.3034843105,"{'DTW': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'OAC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 122.4719158312752}, 'PAE': {'quantity': 0, 'avg_cost': 107.14286094417373, 'current_price': 127.05882627933775}, 'TT': {'quantity': 0, 'avg_cost': 79.4285706111363, 'current_price': 80.00000966993085}, 'BCDA': {'quantity': 0, 'avg_cost': 114.28571969203132, 'current_price': 100.0}, 'JAGX': {'quantity': 0, 'avg_cost': 111.913357400722, 'current_price': 76.24113909046363}, 'ARCH': {'quantity': 0, 'avg_cost': 127.55102482148344, 'current_price': 102.89854992364165}, 'SAF': {'quantity': 0, 'avg_cost': 99.81859359894408, 'current_price': 90.18170269567015}, 'MCX': {'quantity': 0, 'avg_cost': 100.70100706910887, 'current_price': 100.0}, 'EGLE': {'quantity': 0, 'avg_cost': 86.27450748176194, 'current_price': 76.24113909046363}}"
20160129,992448.2187731499,527919.8528590269,"{'OAC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 122.4719158312752}, 'GHG': {'quantity': 0, 'avg_cost': 127.05882627933775, 'current_price': 73.84230618747256}, 'SKYS': {'quantity': 0, 'avg_cost': 105.77464573819873, 'current_price': 95.87217238734121}, 'ALACR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'KPTI': {'quantity': 0, 'avg_cost': 92.60450841115477, 'current_price': 96.35416614926525}, 'SPT': {'quantity': 0, 'avg_cost': 127.05882627933775, 'current_price': 83.333336437742}, 'HBM': {'quantity': 0, 'avg_cost': 112.30770430126805, 'current_price': 89.04108638152522}, 'NPA': {'quantity': 0, 'avg_cost': 76.24113909046363, 'current_price': 100.0}, 'GIX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'RARE': {'quantity': 0, 'avg_cost': 95.90382370568989, 'current_price': 101.70845312852647}}"
20160201,988355.751614857,527919.8528590269,"{'OAC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 122.4719158312752}, 'GHG': {'quantity': 0, 'avg_cost': 127.05882627933775, 'current_price': 73.84230618747256}, 'SKYS': {'quantity': 0, 'avg_cost': 105.77464573819873, 'current_price': 95.87217238734121}, 'ALACR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'KPTI': {'quantity': 0, 'avg_cost': 92.60450841115477, 'current_price': 96.35416614926525}, 'SPT': {'quantity': 0, 'avg_cost': 127.05882627933775, 'current_price': 83.333336437742}, 'HBM': {'quantity': 0, 'avg_cost': 112.30770430126805, 'current_price': 89.04108638152522}, 'NPA': {'quantity': 0, 'avg_cost': 76.24113909046363, 'current_price': 100.0}, 'GIX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'RARE': {'quantity': 0, 'avg_cost': 95.90382370568989, 'current_price': 101.70845312852647}}"
20160202,993311.5347315297,527919.8528590269,"{'OAC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 122.4719158312752}, 'GHG': {'quantity': 0, 'avg_cost': 127.05882627933775, 'current_price': 73.84230618747256}, 'SKYS': {'quantity': 0, 'avg_cost': 105.77464573819873, 'current_price': 95.87217238734121}, 'ALACR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'KPTI': {'quantity': 0, 'avg_cost': 92.60450841115477, 'current_price': 96.35416614926525}, 'SPT': {'quantity': 0, 'avg_cost': 127.05882627933775, 'current_price': 83.333336437742}, 'HBM': {'quantity': 0, 'avg_cost': 112.30770430126805, 'current_price': 89.04108638152522}, 'NPA': {'quantity': 0, 'avg_cost': 76.24113909046363, 'current_price': 100.0}, 'GIX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'RARE': {'quantity': 0, 'avg_cost': 95.90382370568989, 'current_price': 101.70845312852647}}"
20160203,983010.6935242265,527919.8528590269,"{'OAC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 122.4719158312752}, 'GHG': {'quantity': 0, 'avg_cost': 127.05882627933775, 'current_price': 73.84230618747256}, 'SKYS': {'quantity': 0, 'avg_cost': 105.77464573819873, 'current_price': 95.87217238734121}, 'ALACR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'KPTI': {'quantity': 0, 'avg_cost': 92.60450841115477, 'current_price': 96.35416614926525}, 'SPT': {'quantity': 0, 'avg_cost': 127.05882627933775, 'current_price': 83.333336437742}, 'HBM': {'quantity': 0, 'avg_cost': 112.30770430126805, 'current_price': 89.04108638152522}, 'NPA': {'quantity': 0, 'avg_cost': 76.24113909046363, 'current_price': 100.0}, 'GIX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'RARE': {'quantity': 0, 'avg_cost': 95.90382370568989, 'current_price': 101.70845312852647}}"
20160204,973298.7144562787,527919.8528590269,"{'OAC': {'quantity': 0, 'avg_cost': 123.59551091549952, 'current_price': 122.4719158312752}, 'GHG': {'quantity': 0, 'avg_cost': 127.05882627933775, 'current_price': 73.84230618747256}, 'SKYS': {'quantity': 0, 'avg_cost': 105.77464573819873, 'current_price': 95.87217238734121}, 'ALACR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'KPTI': {'quantity': 0, 'avg_cost': 92.60450841115477, 'current_price': 96.35416614926525}, 'SPT': {'quantity': 0, 'avg_cost': 127.05882627933775, 'current_price': 83.333336437742}, 'HBM': {'quantity': 0, 'avg_cost': 112.30770430126805, 'current_price': 89.04108638152522}, 'NPA': {'quantity': 0, 'avg_cost': 76.24113909046363, 'current_price': 100.0}, 'GIX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'RARE': {'quantity': 0, 'avg_cost': 95.90382370568989, 'current_price': 101.70845312852647}}"
20160205,977473.6925643783,511766.5301960699,"{'ALACR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'LN': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 84.50704225352112}, 'PXS': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 103.15789803903854}, 'HMI': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 99.79612174405541}, 'PRO': {'quantity': 0, 'avg_cost': 96.75573269308538, 'current_price': 106.21301866972594}, 'VRT': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 84.50704225352112}, 'LLEX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 87.49999720603232}, 'CNF': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'GCP': {'quantity': 0, 'avg_cost': 90.22857121058873, 'current_price': 104.29411495433133}, 'PIC': {'quantity': 0, 'avg_cost': 102.04235626804596, 'current_price': 137.06294475799638}}"
20160208,940797.1738889667,511766.5301960699,"{'ALACR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'LN': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 84.50704225352112}, 'PXS': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 103.15789803903854}, 'HMI': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 99.79612174405541}, 'PRO': {'quantity': 0, 'avg_cost': 96.75573269308538, 'current_price': 106.21301866972594}, 'VRT': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 84.50704225352112}, 'LLEX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 87.49999720603232}, 'CNF': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'GCP': {'quantity': 0, 'avg_cost': 90.22857121058873, 'current_price': 104.29411495433133}, 'PIC': {'quantity': 0, 'avg_cost': 102.04235626804596, 'current_price': 137.06294475799638}}"
20160209,965482.9615883629,511766.5301960699,"{'ALACR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'LN': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 84.50704225352112}, 'PXS': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 103.15789803903854}, 'HMI': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 99.79612174405541}, 'PRO': {'quantity': 0, 'avg_cost': 96.75573269308538, 'current_price': 106.21301866972594}, 'VRT': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 84.50704225352112}, 'LLEX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 87.49999720603232}, 'CNF': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'GCP': {'quantity': 0, 'avg_cost': 90.22857121058873, 'current_price': 104.29411495433133}, 'PIC': {'quantity': 0, 'avg_cost': 102.04235626804596, 'current_price': 137.06294475799638}}"
20160210,985653.0868950775,511766.5301960699,"{'ALACR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'LN': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 84.50704225352112}, 'PXS': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 103.15789803903854}, 'HMI': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 99.79612174405541}, 'PRO': {'quantity': 0, 'avg_cost': 96.75573269308538, 'current_price': 106.21301866972594}, 'VRT': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 84.50704225352112}, 'LLEX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 87.49999720603232}, 'CNF': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'GCP': {'quantity': 0, 'avg_cost': 90.22857121058873, 'current_price': 104.29411495433133}, 'PIC': {'quantity': 0, 'avg_cost': 102.04235626804596, 'current_price': 137.06294475799638}}"
20160211,953851.0512585894,511766.5301960699,"{'ALACR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'LN': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 84.50704225352112}, 'PXS': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 103.15789803903854}, 'HMI': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 99.79612174405541}, 'PRO': {'quantity': 0, 'avg_cost': 96.75573269308538, 'current_price': 106.21301866972594}, 'VRT': {'quantity': 0, 'avg_cost': 122.4719158312752, 'current_price': 84.50704225352112}, 'LLEX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 87.49999720603232}, 'CNF': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'GCP': {'quantity': 0, 'avg_cost': 90.22857121058873, 'current_price': 104.29411495433133}, 'PIC': {'quantity': 0, 'avg_cost': 102.04235626804596, 'current_price': 137.06294475799638}}"
20160212,956434.814503103,495955.57776206185,"{'GCP': {'quantity': 0, 'avg_cost': 90.22857121058873, 'current_price': 104.29411495433133}, 'DTW': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'LPLA': {'quantity': 0, 'avg_cost': 120.72726210476216, 'current_price': 101.5561996763125}, 'JPT': {'quantity': 0, 'avg_cost': 103.70369907945461, 'current_price': 92.30770760055563}, 'GSX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'SPI': {'quantity': 0, 'avg_cost': 129.40145896299043, 'current_price': 100.18050954784647}, 'ALKS': {'quantity': 0, 'avg_cost': 104.80738835721506, 'current_price': 94.88386371760606}, 'AYTU': {'quantity': 0, 'avg_cost': 85.71428571428571, 'current_price': 105.0}, 'EQ': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 90.00000223517416}, 'VFF': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}}"
20160216,943726.8220055865,495955.57776206185,"{'GCP': {'quantity': 0, 'avg_cost': 90.22857121058873, 'current_price': 104.29411495433133}, 'DTW': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'LPLA': {'quantity': 0, 'avg_cost': 120.72726210476216, 'current_price': 101.5561996763125}, 'JPT': {'quantity': 0, 'avg_cost': 103.70369907945461, 'current_price': 92.30770760055563}, 'GSX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'SPI': {'quantity': 0, 'avg_cost': 129.40145896299043, 'current_price': 100.18050954784647}, 'ALKS': {'quantity': 0, 'avg_cost': 104.80738835721506, 'current_price': 94.88386371760606}, 'AYTU': {'quantity': 0, 'avg_cost': 85.71428571428571, 'current_price': 105.0}, 'EQ': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 90.00000223517416}, 'VFF': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}}"
20160217,953425.3710312241,495955.57776206185,"{'GCP': {'quantity': 0, 'avg_cost': 90.22857121058873, 'current_price': 104.29411495433133}, 'DTW': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'LPLA': {'quantity': 0, 'avg_cost': 120.72726210476216, 'current_price': 101.5561996763125}, 'JPT': {'quantity': 0, 'avg_cost': 103.70369907945461, 'current_price': 92.30770760055563}, 'GSX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'SPI': {'quantity': 0, 'avg_cost': 129.40145896299043, 'current_price': 100.18050954784647}, 'ALKS': {'quantity': 0, 'avg_cost': 104.80738835721506, 'current_price': 94.88386371760606}, 'AYTU': {'quantity': 0, 'avg_cost': 85.71428571428571, 'current_price': 105.0}, 'EQ': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 90.00000223517416}, 'VFF': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}}"
20160218,945944.282622287,495955.57776206185,"{'GCP': {'quantity': 0, 'avg_cost': 90.22857121058873, 'current_price': 104.29411495433133}, 'DTW': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'LPLA': {'quantity': 0, 'avg_cost': 120.72726210476216, 'current_price': 101.5561996763125}, 'JPT': {'quantity': 0, 'avg_cost': 103.70369907945461, 'current_price': 92.30770760055563}, 'GSX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'SPI': {'quantity': 0, 'avg_cost': 129.40145896299043, 'current_price': 100.18050954784647}, 'ALKS': {'quantity': 0, 'avg_cost': 104.80738835721506, 'current_price': 94.88386371760606}, 'AYTU': {'quantity': 0, 'avg_cost': 85.71428571428571, 'current_price': 105.0}, 'EQ': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 90.00000223517416}, 'VFF': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}}"
20160219,948541.9581381085,495955.57776206185,"{'GCP': {'quantity': 0, 'avg_cost': 90.22857121058873, 'current_price': 104.29411495433133}, 'DTW': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'LPLA': {'quantity': 0, 'avg_cost': 120.72726210476216, 'current_price': 101.5561996763125}, 'JPT': {'quantity': 0, 'avg_cost': 103.70369907945461, 'current_price': 92.30770760055563}, 'GSX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'SPI': {'quantity': 0, 'avg_cost': 129.40145896299043, 'current_price': 100.18050954784647}, 'ALKS': {'quantity': 0, 'avg_cost': 104.80738835721506, 'current_price': 94.88386371760606}, 'AYTU': {'quantity': 0, 'avg_cost': 85.71428571428571, 'current_price': 105.0}, 'EQ': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 90.00000223517416}, 'VFF': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}}"
20160222,938540.4906153395,512317.24079807464,"{'JPT': {'quantity': 0, 'avg_cost': 103.70369907945461, 'current_price': 92.30770760055563}, 'EQ': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 90.00000223517416}, 'NEW': {'quantity': 0, 'avg_cost': 125.62500238418579, 'current_price': 85.84474639775664}, 'SAEX': {'quantity': 0, 'avg_cost': 81.10300483619258, 'current_price': 88.03418803418803}, 'CCX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 102.92942454709359}, 'SPT': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 85.84474639775664}, 'CMRX': {'quantity': 0, 'avg_cost': 101.31868000581008, 'current_price': 118.22125057316136}, 'BGNE': {'quantity': 0, 'avg_cost': 106.55260716928419, 'current_price': 101.77656456997337}, 'CNF': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'KLR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}}"
20160223,942592.7376411384,512317.24079807464,"{'JPT': {'quantity': 0, 'avg_cost': 103.70369907945461, 'current_price': 92.30770760055563}, 'EQ': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 90.00000223517416}, 'NEW': {'quantity': 0, 'avg_cost': 125.62500238418579, 'current_price': 85.84474639775664}, 'SAEX': {'quantity': 0, 'avg_cost': 81.10300483619258, 'current_price': 88.03418803418803}, 'CCX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 102.92942454709359}, 'SPT': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 85.84474639775664}, 'CMRX': {'quantity': 0, 'avg_cost': 101.31868000581008, 'current_price': 118.22125057316136}, 'BGNE': {'quantity': 0, 'avg_cost': 106.55260716928419, 'current_price': 101.77656456997337}, 'CNF': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'KLR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}}"
20160224,959475.3551813886,512317.24079807464,"{'JPT': {'quantity': 0, 'avg_cost': 103.70369907945461, 'current_price': 92.30770760055563}, 'EQ': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 90.00000223517416}, 'NEW': {'quantity': 0, 'avg_cost': 125.62500238418579, 'current_price': 85.84474639775664}, 'SAEX': {'quantity': 0, 'avg_cost': 81.10300483619258, 'current_price': 88.03418803418803}, 'CCX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 102.92942454709359}, 'SPT': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 85.84474639775664}, 'CMRX': {'quantity': 0, 'avg_cost': 101.31868000581008, 'current_price': 118.22125057316136}, 'BGNE': {'quantity': 0, 'avg_cost': 106.55260716928419, 'current_price': 101.77656456997337}, 'CNF': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'KLR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}}"
20160225,916608.1532015253,512317.24079807464,"{'JPT': {'quantity': 0, 'avg_cost': 103.70369907945461, 'current_price': 92.30770760055563}, 'EQ': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 90.00000223517416}, 'NEW': {'quantity': 0, 'avg_cost': 125.62500238418579, 'current_price': 85.84474639775664}, 'SAEX': {'quantity': 0, 'avg_cost': 81.10300483619258, 'current_price': 88.03418803418803}, 'CCX': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 102.92942454709359}, 'SPT': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 85.84474639775664}, 'CMRX': {'quantity': 0, 'avg_cost': 101.31868000581008, 'current_price': 118.22125057316136}, 'BGNE': {'quantity': 0, 'avg_cost': 106.55260716928419, 'current_price': 101.77656456997337}, 'CNF': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}, 'KLR': {'quantity': 0, 'avg_cost': 100.0, 'current_price': 100.0}}"
